Shuffle,Fold,n_estimators,lr,depth,MSE,MSE_B,RMSE,RMSE_B,R-squared,R-squared_B,MAE,MAE_B,MAPE,MAPE_B
9,3,30,0.1,9,768551.1696,2681285.658,876.6705023,1637.463178,0.951371524,0.83034723,525.5143531,1174.503937,2.66169E+12,1.62675E+12
9,4,30,0.1,9,667316.9395,2508774.496,816.894693,1583.911139,0.956248582,0.835516778,485.5770341,1168.815445,2.3846E+12,1.40446E+12
9,5,30,0.1,9,907019.0367,2309551.244,952.3754704,1519.720778,0.94241532,0.853371579,532.6980757,1114.339626,1.32736E+13,5.453E+12
10,1,30,0.1,9,771257.6308,2497129.246,878.212748,1580.230757,0.949096412,0.835187577,523.7999664,1157.453869,2.98044E+12,1.33024E+12
10,2,30,0.1,9,728307.0879,2300640.181,853.4090976,1516.786136,0.95119404,0.84582746,492.9443473,1127.648375,1.02921E+13,5.4971E+12
10,3,30,0.1,9,648475.0799,2496356.013,805.2795042,1579.98608,0.956390748,0.832122741,487.8344345,1152.591719,3.11404E+12,1.40395E+12
10,4,30,0.1,9,783645.2063,2562192.361,885.2373729,1600.684966,0.951270195,0.8406739,523.6060264,1163.661688,3.37807E+12,1.34489E+12
10,5,30,0.1,9,728135.1003,2532862.269,853.3083267,1591.496864,0.954001525,0.839991506,505.8206777,1150.752749,1.53233E+12,1.62733E+12
1,1,30,0.1,15,775648.9586,2561519.826,880.7093497,1600.474875,0.948545047,0.830074054,444.2937494,1179.94434,1.77894E+12,2.72069E+12
1,2,30,0.1,15,659944.425,2357232.627,812.3696357,1535.328182,0.956954971,0.846248952,414.6999462,1107.778047,6.05115E+12,2.67465E+12
1,3,30,0.1,15,638824.3574,2517434.469,799.2648856,1586.642515,0.958699635,0.837246401,413.6433858,1153.791853,6.13507E+12,4.37665E+12
1,4,30,0.1,15,738131.43,2468380.509,859.145756,1571.108051,0.953405434,0.844183417,462.2284314,1155.781088,8.140258228,11.72050115
1,5,30,0.1,15,702794.1506,2484561.957,838.3281879,1576.249332,0.953636996,0.8360946,443.5393479,1154.811709,3.60054E+12,1.43098E+12
2,1,30,0.1,15,730466.3703,2540958.003,854.6732535,1594.038269,0.952133299,0.833493666,451.7861849,1165.424087,7.40423E+12,4.30293E+12
2,2,30,0.1,15,602512.2295,2572295.482,776.2166125,1603.837735,0.96229362,0.839020776,426.1766073,1169.131632,2.32748E+11,1.40395E+12
2,3,30,0.1,15,717981.2744,2439840.564,847.337757,1561.9989,0.953618413,0.84238631,432.9826957,1151.473161,7.82568E+12,2.77488E+12
2,4,30,0.1,15,678129.0522,2317091.729,823.485915,1522.199635,0.954356693,0.844041883,438.3785783,1109.507874,7.100972712,11.30816362
2,5,30,0.1,15,811481.097,2518901.902,900.8224559,1587.104881,0.946949091,0.835325757,451.7958347,1156.554402,3.71939E+12,2.72166E+12
3,1,30,0.1,15,689457.8342,2422130.224,830.3359767,1556.319448,0.955285523,0.842913836,437.4827044,1132.545621,7.897812424,12.16165702
3,2,30,0.1,15,758407.8942,2478811.495,870.8661747,1574.424179,0.950085419,0.836857134,437.5078745,1140.073835,3.88731E+12,1.43047E+12
3,3,30,0.1,15,645328.5983,2348037.962,803.3234705,1532.330892,0.95971373,0.853417793,434.1533825,1128.383862,7.625228795,11.94293953
3,4,30,0.1,15,717968.0695,2492300.241,847.3299649,1578.702075,0.950372404,0.827726504,435.680728,1155.420371,6.09608E+12,2.97222E+12
3,5,30,0.1,15,619890.6487,2647916.255,787.3313462,1627.241916,0.960622234,0.831794483,413.8420301,1195.6978,8.50252E+12,6.80325E+12
4,1,30,0.1,15,657049.8012,2519416.125,810.586085,1587.266873,0.957687466,0.837755249,426.4902733,1164.622335,3.78036E+12,1.34441E+12
4,2,30,0.1,15,843642.5724,2387921.616,918.5001755,1545.29014,0.944809868,0.843784899,455.3151888,1121.290901,2.8224E+11,1.62675E+12
4,3,30,0.1,15,757888.0708,2485925.487,870.5676716,1576.681797,0.95085817,0.838811385,451.8227494,1156.559078,3.79228E+12,2.67618E+12
4,4,30,0.1,15,701944.2114,2467930.66,837.8211094,1570.964882,0.954006752,0.838294634,442.8660577,1144.122696,5.95129E+12,4.12612E+12
4,5,30,0.1,15,687682.6545,2527950.814,829.2663351,1589.953085,0.955241712,0.835466622,434.0144363,1165.511684,3.27352E+12,1.43098E+12
5,1,30,0.1,15,762006.7032,2439216.203,872.9299532,1561.799028,0.950802899,0.842517967,448.3550618,1129.083643,4.64412E+12,4.15116E+12
5,2,30,0.1,15,628276.757,2609792.14,792.6391089,1615.48511,0.958044064,0.825719685,433.3446525,1165.243188,2.9094E+12,3.03071E+12
5,3,30,0.1,15,658537.1273,2352805.637,811.5030051,1533.885796,0.956753589,0.84549026,430.2687375,1132.086554,1.00266E+12,1.34594E+12
5,4,30,0.1,15,590040.174,2449751.168,768.1407254,1565.168096,0.961912302,0.841866052,424.2976981,1164.183525,7.109101241,11.874076
5,5,30,0.1,15,822958.8744,2537576.503,907.1708077,1592.977245,0.947515954,0.838166541,459.879076,1161.515514,7.07033E+12,2.6756E+12
6,1,30,0.1,15,751535.813,2493001.94,866.9116524,1578.924298,0.951001103,0.837460379,446.5725215,1154.036783,7.0468E+12,2.95699E+12
6,2,30,0.1,15,672151.3456,2560272.379,819.8483674,1600.085116,0.957151079,0.836785407,444.7052372,1176.852351,8.553177727,12.15302435
6,3,30,0.1,15,846098.8923,2429237.758,919.8363399,1558.601218,0.943342861,0.837331472,459.5363078,1133.64966,3.3312E+12,1.25413E+12
6,4,30,0.1,15,799880.5591,2495905.431,894.360419,1579.843483,0.947847847,0.837267152,442.1644154,1163.586874,8.15014E+12,4.24296E+12
6,5,30,0.1,15,661034.2628,2410695.354,813.040136,1552.641412,0.957582429,0.845309316,432.6749254,1123.973153,4.49799E+12,2.75088E+12
7,1,30,0.1,15,746313.419,2366937.303,863.8943333,1538.485393,0.950386267,0.842649759,443.6065503,1140.014235,9.07957E+12,4.02058E+12
7,2,30,0.1,15,703993.8309,2536289,839.0434023,1592.573075,0.952922966,0.830394874,428.691573,1173.17302,3.91496E+12,1.43047E+12
7,3,30,0.1,15,661966.0379,2399660.384,813.6129534,1549.083724,0.958783011,0.85058633,414.9233559,1121.913237,4.66706E+12,2.87052E+12
7,4,30,0.1,15,731041.1409,2535459.757,855.0094391,1592.312707,0.95248153,0.835192356,446.6238448,1152.282443,9.364137212,12.5793664
7,5,30,0.1,15,685326.7234,2550830.501,827.8446252,1597.131961,0.955550347,0.834555508,447.143746,1164.72639,5.4541E+12,2.88191E+12
8,1,30,0.1,15,745630.5145,2449884.547,863.4989951,1565.210704,0.950651278,0.837857129,444.0253347,1145.060656,7.590514625,11.8085078
8,2,30,0.1,15,941237.7027,2484125.782,970.1740579,1576.110968,0.938609337,0.837977028,471.0493719,1158.904454,1.42643E+13,5.8682E+12
8,3,30,0.1,15,644071.738,2434418.882,802.5408015,1560.26244,0.959496014,0.846905766,427.4950114,1123.207895,5.37361E+11,1.34594E+12
8,4,30,0.1,15,636892.6867,2448324.283,798.0555662,1564.712205,0.956155124,0.831452808,425.1660299,1153.792397,2.81543E+12,1.33071E+12
8,5,30,0.1,15,696422.167,2572400.068,834.5191232,1603.87034,0.956491985,0.839292851,446.4552725,1171.146751,3.52432E+12,2.65903E+12
9,1,30,0.1,15,655604.1896,2355600.008,809.6938863,1534.796406,0.95598926,0.841868461,428.2655406,1138.874065,1.21365E+12,2.72069E+12
9,2,30,0.1,15,605736.6178,2533869.974,778.2908311,1591.813423,0.960065181,0.832947793,418.1448826,1155.564178,7.316416475,11.63361138
9,3,30,0.1,15,770091.5121,2681285.658,877.548581,1637.463178,0.951274062,0.83034723,467.3650006,1174.503937,7.61432E+11,1.62675E+12
9,4,30,0.1,15,645871.8427,2508774.496,803.6615225,1583.911139,0.957654591,0.835516778,418.2636545,1168.815445,9.01405E+11,1.40446E+12
9,5,30,0.1,15,936815.9256,2309551.244,967.8925176,1519.720778,0.94052358,0.853371579,455.7233888,1114.339626,1.49972E+13,5.453E+12
10,1,30,0.1,15,761882.0707,2497129.246,872.8585629,1580.230757,0.949715206,0.835187577,450.4943697,1157.453869,3.52331E+12,1.33024E+12
10,2,30,0.1,15,731080.9274,2300640.181,855.0327055,1516.786136,0.951008157,0.84582746,425.5261648,1127.648375,9.36358E+12,5.4971E+12
10,3,30,0.1,15,638466.8963,2496356.013,799.0412357,1579.98608,0.957063787,0.832122741,420.0370606,1152.591719,2.06041E+12,1.40395E+12
10,4,30,0.1,15,727754.9064,2562192.361,853.0855211,1600.684966,0.95474565,0.8406739,446.8342611,1163.661688,8.68855E+11,1.34489E+12
10,5,30,0.1,15,692042.243,2532862.269,831.8907639,1591.496864,0.956281619,0.839991506,439.4925955,1150.752749,3.1765E+11,1.62733E+12
1,1,30,0.1,20,785584.9936,2561519.826,886.3323269,1600.474875,0.94788591,0.830074054,445.263859,1179.94434,1.77206E+12,2.72069E+12
1,2,30,0.1,20,651665.8112,2357232.627,807.2582061,1535.328182,0.957494945,0.846248952,409.0234989,1107.778047,6.12995E+12,2.67465E+12
1,3,30,0.1,20,630038.5372,2517434.469,793.7496691,1586.642515,0.959267643,0.837246401,411.3563555,1153.791853,6.45784E+12,4.37665E+12
1,4,30,0.1,20,737241.2856,2468380.509,858.6275593,1571.108051,0.953461625,0.844183417,459.7087355,1155.781088,8.135523945,11.72050115
1,5,30,0.1,20,717926.9164,2484561.957,847.3056806,1576.249332,0.952638694,0.8360946,445.9989941,1154.811709,3.56607E+12,1.43098E+12
2,1,30,0.1,20,734632.2896,2540958.003,857.1069301,1594.038269,0.95186031,0.833493666,448.8976907,1165.424087,6.82465E+12,4.30293E+12
2,2,30,0.1,20,612073.8479,2572295.482,782.3514862,1603.837735,0.961695235,0.839020776,428.7632229,1169.131632,2.61261E+11,1.40395E+12
2,3,30,0.1,20,751246.0247,2439840.564,866.744498,1561.9989,0.95146951,0.84238631,436.9308882,1151.473161,7.8214E+12,2.77488E+12
2,4,30,0.1,20,701615.8661,2317091.729,837.6251346,1522.199635,0.952775849,0.844041883,441.6212582,1109.507874,7.211075364,11.30816362
2,5,30,0.1,20,791925.5903,2518901.902,889.9020116,1587.104881,0.94822754,0.835325757,447.5802114,1156.554402,3.33249E+12,2.72166E+12
3,1,30,0.1,20,696455.157,2422130.224,834.5388888,1556.319448,0.954831715,0.842913836,441.8188367,1132.545621,7.809438792,12.16165702
3,2,30,0.1,20,755635.2186,2478811.495,869.2728103,1574.424179,0.950267902,0.836857134,439.2972186,1140.073835,3.91759E+12,1.43047E+12
3,3,30,0.1,20,666075.0348,2348037.962,816.1342015,1532.330892,0.958418582,0.853417793,436.5947998,1128.383862,7.699930231,11.94293953
3,4,30,0.1,20,735035.8303,2492300.241,857.3423064,1578.702075,0.949192641,0.827726504,438.2565221,1155.420371,6.03258E+12,2.97222E+12
3,5,30,0.1,20,610934.9425,2647916.255,781.623274,1627.241916,0.961191134,0.831794483,412.3609357,1195.6978,8.45791E+12,6.80325E+12
4,1,30,0.1,20,665187.6524,2519416.125,815.5903705,1587.266873,0.957163406,0.837755249,427.6382798,1164.622335,3.9511E+12,1.34441E+12
4,2,30,0.1,20,846482.2191,2387921.616,920.0446832,1545.29014,0.944624101,0.843784899,456.0801491,1121.290901,1.69739E+11,1.62675E+12
4,3,30,0.1,20,781439.8179,2485925.487,883.9908472,1576.681797,0.949331063,0.838811385,451.3342398,1156.559078,3.90254E+12,2.67618E+12
4,4,30,0.1,20,730654.6324,2467930.66,854.7833833,1570.964882,0.95212557,0.838294634,447.3193264,1144.122696,5.87705E+12,4.12612E+12
4,5,30,0.1,20,700095.2997,2527950.814,836.7169771,1589.953085,0.954433827,0.835466622,434.5232251,1165.511684,3.05513E+12,1.43098E+12
5,1,30,0.1,20,768056.9023,2439216.203,876.3885567,1561.799028,0.950412283,0.842517967,446.1587071,1129.083643,4.75988E+12,4.15116E+12
5,2,30,0.1,20,641573.8846,2609792.14,800.9830739,1615.48511,0.95715609,0.825719685,436.8829233,1165.243188,2.92444E+12,3.03071E+12
5,3,30,0.1,20,667582.9986,2352805.637,817.0575247,1533.885796,0.956159543,0.84549026,429.4081434,1132.086554,1.00836E+12,1.34594E+12
5,4,30,0.1,20,606744.1967,2449751.168,778.9378644,1565.168096,0.96083404,0.841866052,423.4017162,1164.183525,7.031876943,11.874076
5,5,30,0.1,20,830156.2643,2537576.503,911.1291151,1592.977245,0.947056942,0.838166541,459.4399542,1161.515514,7.09934E+12,2.6756E+12
6,1,30,0.1,20,737161.1125,2493001.94,858.5808713,1578.924298,0.951938309,0.837460379,444.9865636,1154.036783,6.86583E+12,2.95699E+12
6,2,30,0.1,20,666736.2655,2560272.379,816.5392002,1600.085116,0.957496285,0.836785407,439.8347905,1176.852351,8.40298171,12.15302435
6,3,30,0.1,20,864094.4372,2429237.758,929.5668008,1558.601218,0.942137829,0.837331472,458.362908,1133.64966,3.34171E+12,1.25413E+12
6,4,30,0.1,20,809011.0563,2495905.431,899.450419,1579.843483,0.94725254,0.837267152,439.9048662,1163.586874,8.17887E+12,4.24296E+12
6,5,30,0.1,20,658009.0483,2410695.354,811.1775689,1552.641412,0.957776552,0.845309316,425.890634,1123.973153,4.11752E+12,2.75088E+12
7,1,30,0.1,20,743038.1537,2366937.303,861.9966089,1538.485393,0.950604001,0.842649759,440.9200521,1140.014235,8.69112E+12,4.02058E+12
7,2,30,0.1,20,709788.715,2536289,842.4895934,1592.573075,0.952535455,0.830394874,428.5590922,1173.17302,3.91405E+12,1.43047E+12
7,3,30,0.1,20,658124.9937,2399660.384,811.2490331,1549.083724,0.959022172,0.85058633,413.9118285,1121.913237,4.86738E+12,2.87052E+12
7,4,30,0.1,20,731675.2435,2535459.757,855.3801748,1592.312707,0.952440313,0.835192356,440.9194531,1152.282443,9.216991728,12.5793664
7,5,30,0.1,20,709141.2735,2550830.501,842.1052627,1597.131961,0.954005757,0.834555508,444.5999839,1164.72639,6.90759E+12,2.88191E+12
8,1,30,0.1,20,785649.6426,2449884.547,886.3687961,1565.210704,0.948002656,0.837857129,448.8882665,1145.060656,7.65292956,11.8085078
8,2,30,0.1,20,965162.9756,2484125.782,982.4270841,1576.110968,0.93704885,0.837977028,469.9411523,1158.904454,1.50442E+13,5.8682E+12
8,3,30,0.1,20,652257.6669,2434418.882,807.6247067,1560.26244,0.958981222,0.846905766,427.7481507,1123.207895,5.31794E+11,1.34594E+12
8,4,30,0.1,20,669804.8179,2448324.283,818.416042,1564.712205,0.953889392,0.831452808,428.9875367,1153.792397,2.7609E+12,1.33071E+12
8,5,30,0.1,20,688662.1294,2572400.068,829.8566921,1603.87034,0.956976783,0.839292851,440.3201653,1171.146751,3.73627E+12,2.65903E+12
9,1,30,0.1,20,648921.3962,2355600.008,805.5565754,1534.796406,0.956437876,0.841868461,422.3018248,1138.874065,1.38241E+12,2.72069E+12
9,2,30,0.1,20,612388.6873,2533869.974,782.5526738,1591.813423,0.959626625,0.832947793,419.6378611,1155.564178,7.385108135,11.63361138
9,3,30,0.1,20,782736.8309,2681285.658,884.7241553,1637.463178,0.950473956,0.83034723,467.4111747,1174.503937,9.49569E+11,1.62675E+12
9,4,30,0.1,20,638905.8272,2508774.496,799.3158494,1583.911139,0.958111305,0.835516778,413.1506492,1168.815445,8.40595E+11,1.40446E+12
9,5,30,0.1,20,958767.69,2309551.244,979.1668346,1519.720778,0.93912991,0.853371579,457.0184539,1114.339626,1.48363E+13,5.453E+12
10,1,30,0.1,20,781703.8493,2497129.246,884.1401751,1580.230757,0.948406953,0.835187577,450.3888022,1157.453869,3.87251E+12,1.33024E+12
10,2,30,0.1,20,744727.6335,2300640.181,862.976033,1516.786136,0.950093651,0.84582746,424.3192972,1127.648375,9.16842E+12,5.4971E+12
10,3,30,0.1,20,645022.4665,2496356.013,803.1329071,1579.98608,0.956622932,0.832122741,421.658739,1152.591719,1.73445E+12,1.40395E+12
10,4,30,0.1,20,726269.3546,2562192.361,852.214383,1600.684966,0.954838026,0.8406739,444.0470129,1163.661688,1.14991E+12,1.34489E+12
10,5,30,0.1,20,703825.3579,2532862.269,838.9430004,1591.496864,0.955537244,0.839991506,443.3394095,1150.752749,4.23975E+11,1.62733E+12
1,1,30,1,3,1442171.092,2561519.826,1200.904281,1600.474875,0.904329342,0.830074054,837.9676836,1179.94434,5.79589E+12,2.72069E+12
1,2,30,1,3,1399617.024,2357232.627,1183.054108,1535.328182,0.908709653,0.846248952,783.6928142,1107.778047,6.39495E+12,2.67465E+12
1,3,30,1,3,1452533.099,2517434.469,1205.210811,1586.642515,0.906092892,0.837246401,795.6865134,1153.791853,1.04359E+13,4.37665E+12
1,4,30,1,3,1386120.549,2468380.509,1177.336209,1571.108051,0.912501105,0.844183417,826.8307302,1155.781088,11.13273777,11.72050115
1,5,30,1,3,1365073.391,2484561.957,1168.363553,1576.249332,0.909946742,0.8360946,806.4651853,1154.811709,4.0015E+12,1.43098E+12
2,1,30,1,3,1479804.033,2540958.003,1216.471961,1594.038269,0.903029981,0.833493666,850.3024495,1165.424087,7.69586E+12,4.30293E+12
2,2,30,1,3,1209924.422,2572295.482,1099.965646,1603.837735,0.92428059,0.839020776,778.5332685,1169.131632,2.80228E+12,1.40395E+12
2,3,30,1,3,1352584.178,2439840.564,1163.006526,1561.9989,0.912623068,0.84238631,782.1978249,1151.473161,7.31896E+12,2.77488E+12
2,4,30,1,3,1441236.874,2317091.729,1200.515254,1522.199635,0.90299366,0.844041883,842.5356828,1109.507874,11.1727337,11.30816362
2,5,30,1,3,1559127.827,2518901.902,1248.650402,1587.104881,0.89807138,0.835325757,844.0990602,1156.554402,7.00369E+12,2.72166E+12
3,1,30,1,3,1347882.719,2422130.224,1160.983514,1556.319448,0.912583674,0.842913836,825.1870222,1132.545621,11.46640936,12.16165702
3,2,30,1,3,1545283.876,2478811.495,1243.094476,1574.424179,0.898297212,0.836857134,835.4751504,1140.073835,3.8028E+12,1.43047E+12
3,3,30,1,3,1385472.55,2348037.962,1177.06098,1532.330892,0.913508373,0.853417793,829.911366,1128.383862,11.63031545,11.94293953
3,4,30,1,3,1541491.407,2492300.241,1241.568124,1578.702075,0.893448587,0.827726504,843.3235708,1155.420371,7.40047E+12,2.97222E+12
3,5,30,1,3,1429891.448,2647916.255,1195.780685,1627.241916,0.909167962,0.831794483,804.2659995,1195.6978,1.82502E+13,6.80325E+12
4,1,30,1,3,1349090.188,2519416.125,1161.503417,1587.266873,0.913121616,0.837755249,809.3690644,1164.622335,3.52478E+12,1.34441E+12
4,2,30,1,3,1368812.737,2387921.616,1169.962708,1545.29014,0.910453836,0.843784899,810.1621343,1121.290901,3.75412E+12,1.62675E+12
4,3,30,1,3,1548299.628,2485925.487,1244.306887,1576.681797,0.899607501,0.838811385,852.1427183,1156.559078,7.09913E+12,2.67618E+12
4,4,30,1,3,1469716.935,2467930.66,1212.318825,1570.964882,0.903700246,0.838294634,822.4176344,1144.122696,7.40859E+12,4.12612E+12
4,5,30,1,3,1350014.126,2527950.814,1161.901083,1589.953085,0.912133423,0.835466622,793.0611313,1165.511684,3.76158E+12,1.43098E+12
5,1,30,1,3,1528036.469,2439216.203,1236.137723,1561.799028,0.901346059,0.842517967,812.2886469,1129.083643,1.02993E+13,4.15116E+12
5,2,30,1,3,1346448.013,2609792.14,1160.365465,1615.48511,0.910085029,0.825719685,801.6439591,1165.243188,7.92709E+12,3.03071E+12
5,3,30,1,3,1421175.884,2352805.637,1192.130816,1533.885796,0.90667078,0.84549026,803.3637117,1132.086554,3.59052E+12,1.34594E+12
5,4,30,1,3,1330373.683,2449751.168,1153.41826,1565.168096,0.914123015,0.841866052,810.866405,1164.183525,11.02767747,11.874076
5,5,30,1,3,1654225.156,2537576.503,1286.166846,1592.977245,0.894502105,0.838166541,870.0038037,1161.515514,5.76632E+12,2.6756E+12
6,1,30,1,3,1371816.139,2493001.94,1171.24555,1578.924298,0.910559847,0.837460379,813.2480397,1154.036783,6.67754E+12,2.95699E+12
6,2,30,1,3,1361748.923,2560272.379,1166.939983,1600.085116,0.91318998,0.836785407,819.5956925,1176.852351,11.8310883,12.15302435
6,3,30,1,3,1493017.854,2429237.758,1221.891098,1558.601218,0.900023365,0.837331472,842.0373654,1133.64966,3.25596E+12,1.25413E+12
6,4,30,1,3,1520162.857,2495905.431,1232.948846,1579.843483,0.900885495,0.837267152,819.2513911,1163.586874,1.18382E+13,4.24296E+12
6,5,30,1,3,1409172.516,2410695.354,1187.085724,1552.641412,0.909575526,0.845309316,839.0231546,1123.973153,6.0305E+12,2.75088E+12
7,1,30,1,3,1396723.62,2366937.303,1181.830623,1538.485393,0.907148027,0.842649759,809.7236227,1140.014235,6.15777E+12,4.02058E+12
7,2,30,1,3,1418347.885,2536289,1190.944115,1592.573075,0.90515313,0.830394874,833.1939286,1173.17302,3.14491E+12,1.43047E+12
7,3,30,1,3,1284782.186,2399660.384,1133.482327,1549.083724,0.920003671,0.85058633,776.8312237,1121.913237,4.98099E+12,2.87052E+12
7,4,30,1,3,1323785.532,2535459.757,1150.558791,1592.312707,0.913952499,0.835192356,798.5488569,1152.282443,12.09489334,12.5793664
7,5,30,1,3,1451210.569,2550830.501,1204.662014,1597.131961,0.905875833,0.834555508,830.9240297,1164.72639,6.98531E+12,2.88191E+12
8,1,30,1,3,1440347.106,2449884.547,1200.144619,1565.210704,0.904672236,0.837857129,830.0365638,1145.060656,11.15907917,11.8085078
8,2,30,1,3,1465210.567,2484125.782,1210.458825,1576.110968,0.904434078,0.837977028,813.7038765,1158.904454,1.50311E+13,5.8682E+12
8,3,30,1,3,1418842.555,2434418.882,1191.151777,1560.26244,0.910772704,0.846905766,818.9519705,1123.207895,3.47845E+12,1.34594E+12
8,4,30,1,3,1479721.296,2448324.283,1216.437954,1564.712205,0.898133237,0.831452808,836.4839021,1153.792397,3.83323E+11,1.33071E+12
8,5,30,1,3,1653715.281,2572400.068,1285.968616,1603.87034,0.896686417,0.839292851,878.2674426,1171.146751,8.40212E+12,2.65903E+12
9,1,30,1,3,1472858.709,2355600.008,1213.613904,1534.796406,0.901126926,0.841868461,828.3895494,1138.874065,4.52445E+12,2.72069E+12
9,2,30,1,3,1340080.222,2533869.974,1157.61834,1591.813423,0.9116516,0.832947793,793.5710503,1155.564178,10.58507583,11.63361138
9,3,30,1,3,1547394.03,2681285.658,1243.942937,1637.463178,0.902091863,0.83034723,846.7427314,1174.503937,3.2661E+12,1.62675E+12
9,4,30,1,3,1401681.464,2508774.496,1183.926292,1583.911139,0.908101312,0.835516778,820.1659299,1168.815445,3.87283E+12,1.40446E+12
9,5,30,1,3,1503770.07,2309551.244,1226.28303,1519.720778,0.904528886,0.853371579,845.2330556,1114.339626,1.06304E+13,5.453E+12
10,1,30,1,3,1423916.639,2497129.246,1193.279782,1580.230757,0.906020423,0.835187577,813.0771,1157.453869,1.68472E+12,1.33024E+12
10,2,30,1,3,1503004.474,2300640.181,1225.970829,1516.786136,0.899279331,0.84582746,822.445417,1127.648375,1.31136E+13,5.4971E+12
10,3,30,1,3,1255718.101,2496356.013,1120.588284,1579.98608,0.915554307,0.832122741,784.2553505,1152.591719,3.5994E+12,1.40395E+12
10,4,30,1,3,1523972.444,2562192.361,1234.492788,1600.684966,0.905234053,0.8406739,840.3543013,1163.661688,3.36497E+12,1.34489E+12
